DATE,CT,ME,MA,NH,RI,VT,T_WA
2018-03-23,42.0,31.66666666666667,38.25,39.5,,32.285714285714285,38.43123274786891
2018-03-24,41.0,33.333333333333336,35.5,34.0,,29.857142857142854,36.30779142628735
2018-03-25,42.66666666666666,30.66666666666667,36.75,36.5,,30.142857142857146,37.36328852669582
2018-03-26,36.333333333333336,28.33333333333333,32.75,31.5,,31.42857142857143,33.06296772364654
2018-03-27,37.0,26.33333333333333,33.25,31.0,,31.57142857142857,33.2475046653064
2018-03-28,36.333333333333336,29.33333333333333,34.75,32.0,,32.42857142857143,34.25500440774141
2018-03-29,45.0,38.833333333333336,43.75,42.5,,40.714285714285715,43.333167788280804
2018-03-30,45.66666666666666,37.66666666666666,42.5,39.5,,41.857142857142854,42.5226888734153
2018-03-31,52.0,40.0,46.5,46.0,,41.714285714285715,47.022687341462294
2018-04-01,47.0,35.333333333333336,43.25,44.5,,38.285714285714285,43.34648598149701
2018-04-02,47.66666666666666,36.66666666666666,39.5,41.5,,37.285714285714285,41.43284621303738
2018-04-03,35.666666666666664,27.83333333333333,35.25,35.0,,34.285714285714285,34.5662722136381
2018-04-04,34.666666666666664,31.83333333333333,34.75,36.5,,37.142857142857146,34.72496574366549
2018-04-05,47.66666666666666,32.5,43.75,41.0,,36.66666666666666,43.07412062995897
2018-04-06,36.66666666666666,23.5,31.25,32.0,,27.285714285714285,31.78972157685032
2018-04-07,37.0,23.83333333333333,31.0,29.5,,27.5,31.546557198658917
2018-04-08,41.0,32.166666666666664,34.0,36.0,,32.857142857142854,35.777124737472136
2018-04-09,38.66666666666666,28.33333333333333,31.0,31.5,,27.142857142857146,32.59747704196572
2018-04-10,37.0,23.0,33.0,33.0,,29.0,32.87835744599731
2018-04-11,36.333333333333336,25.83333333333333,34.0,33.5,,31.714285714285715,33.654363310278875
2018-04-12,37.66666666666666,31.83333333333333,36.0,36.5,,33.857142857142854,35.97707754606565
2018-04-13,43.0,37.16666666666666,41.75,41.0,,40.285714285714285,41.48611468278959
2018-04-14,58.33333333333334,42.0,55.75,51.5,,47.85714285714285,54.30093211533847
2018-04-15,53.66666666666666,30.5,46.5,42.0,,35.0,45.82896115845243
2018-04-16,39.333333333333336,25.0,32.5,29.0,,27.714285714285715,32.97411317382107
2018-04-17,47.33333333333334,31.16666666666667,37.75,37.0,,34.2,39.35187663155154
2018-04-18,43.0,39.5,39.5,40.5,,37.142857142857146,40.39711675805224
2018-04-19,43.0,37.833333333333336,39.75,41.5,,38.57142857142857,40.522891729381925
2018-04-20,40.66666666666666,40.16666666666666,37.5,40.5,,37.57142857142857,38.87811948032754
2018-04-21,44.0,39.833333333333336,40.25,41.0,,36.42857142857143,41.080207397041484
2018-04-22,47.0,38.833333333333336,43.25,44.5,,40.714285714285715,43.797688528682706
2018-04-23,48.33333333333334,39.16666666666666,45.0,44.0,,40.857142857142854,45.00712659011627
2018-04-24,48.66666666666666,43.33333333333334,48.75,47.0,,45.85714285714285,47.896734720578785
2018-04-25,48.33333333333334,51.66666666666666,52.75,51.5,,53.0,51.39014502731405
2018-04-26,53.0,52.0,52.25,51.5,,51.83333333333334,52.326755872376566
2018-04-27,58.33333333333334,49.8,53.0,55.5,,51.42857142857143,54.24274476244611
2018-04-28,51.66666666666666,51.66666666666666,48.75,50.5,,47.5,49.904738444464655
2018-04-29,56.33333333333334,50.0,57.75,57.5,,55.14285714285714,56.48526770966863
2018-04-30,50.0,51.0,44.75,46.5,,42.142857142857146,46.77178659713624
2018-05-01,47.0,44.66666666666666,42.25,42.5,,42.0,43.72744061806452
2018-05-02,56.33333333333334,48.66666666666666,55.25,50.5,,54.57142857142857,54.38903189160701
2018-05-03,65.33333333333333,63.5,67.25,68.5,,64.85714285714286,66.40363471981955
2018-05-04,69.0,53.16666666666666,74.5,72.0,,67.0,70.41135829233312
2018-05-05,68.0,52.66666666666666,72.5,68.0,,67.14285714285714,68.71597116483785
2018-05-06,66.0,55.33333333333334,61.0,62.5,,60.0,61.843251302448486
2018-05-07,58.33333333333334,57.16666666666666,56.5,56.5,,57.714285714285715,57.0941084292918
2018-05-08,59.66666666666666,48.5,56.5,56.5,,53.28571428571429,56.39341859931606
2018-05-09,57.33333333333334,53.33333333333334,57.75,56.0,,55.0,56.914501264909596
2018-05-10,57.33333333333334,58.0,61.75,58.0,,60.57142857142857,59.81888244739783
2018-05-11,59.33333333333334,56.83333333333334,59.5,56.5,,61.57142857142857,58.994739971132695
2018-05-12,61.33333333333334,45.16666666666666,57.0,52.5,,49.0,56.160902856694086
2018-05-13,53.0,44.33333333333334,46.75,44.5,,46.14285714285714,47.88134109546115
2018-05-14,53.33333333333334,52.0,52.75,50.5,,53.28571428571429,52.63005847082931
2018-05-15,58.33333333333334,58.66666666666666,62.5,62.5,,60.42857142857143,60.95486839846648
2018-05-16,66.66666666666667,52.0,67.0,67.0,,59.0,65.08906931253846
2018-05-17,60.33333333333334,46.83333333333334,58.0,55.0,,56.28571428571429,57.141125148222066
2018-05-18,60.33333333333334,50.16666666666666,66.25,64.0,,62.0,62.737278818542094
2018-05-19,55.66666666666666,47.33333333333334,56.5,53.0,,54.85714285714285,54.97108771689337
2018-05-20,51.33333333333334,51.5,50.25,48.5,,52.0,50.55866369735832
2018-05-21,67.0,55.5,64.0,63.5,,58.42857142857143,63.645552570129745
2018-05-22,64.0,56.0,60.75,61.5,,58.57142857142857,61.10272446719487
2018-05-23,59.33333333333334,56.5,58.0,58.0,,57.85714285714285,58.1921016945155
2018-05-24,67.66666666666667,52.5,66.75,67.5,,63.14285714285714,65.50828771982118
2018-05-25,66.33333333333333,50.33333333333334,62.5,59.5,,57.85714285714285,61.798993216373916
2018-05-26,66.66666666666667,64.83333333333333,67.25,69.5,,65.42857142857143,67.00297125048907
2018-05-27,74.33333333333333,58.33333333333334,72.75,73.5,,67.28571428571429,71.5803903920232
2018-05-28,61.0,52.83333333333334,57.25,55.5,,58.714285714285715,57.682846571414224
2018-05-29,59.33333333333334,55.16666666666666,58.25,56.5,,62.0,58.226657342755075
2018-05-30,71.0,62.5,70.5,70.0,,66.0,69.59624780080115
2018-05-31,65.33333333333333,58.66666666666666,67.0,64.0,,64.71428571428571,65.35704375170047
2018-06-01,62.33333333333334,68.0,65.0,66.5,,68.71428571428571,64.91893368423106
2018-06-02,67.66666666666667,70.0,73.5,73.5,,75.71428571428571,71.75032054432712
2018-06-03,73.33333333333333,57.33333333333334,70.25,71.0,,63.14285714285714,69.54022361011292
2018-06-04,59.0,52.66666666666666,59.0,57.5,,60.85714285714285,58.31856408528336
2018-06-05,57.0,45.0,50.75,49.5,,50.85714285714285,51.68727849073524
2018-06-06,61.33333333333334,46.0,53.75,53.0,,53.14285714285714,54.854077473581995
2018-06-07,59.66666666666666,54.5,58.0,57.5,,56.0,57.949916913915594
2018-06-08,61.33333333333334,55.66666666666666,59.0,60.5,,59.28571428571429,59.439306275789356
2018-06-09,67.0,59.5,64.25,66.0,,60.85714285714285,64.51708258776272
2018-06-10,69.33333333333333,58.83333333333334,65.0,64.0,,59.28571428571429,65.16211776796678
2018-06-11,64.66666666666667,54.5,61.5,61.5,,56.85714285714285,61.426264162266506
2018-06-12,60.33333333333334,53.5,61.75,60.0,,57.57142857142857,60.21743755906353
2018-06-13,60.66666666666666,60.0,62.75,65.0,,61.57142857142857,62.111633516585314
2018-06-14,64.0,66.0,62.5,66.5,,66.28571428571429,63.79509259459029
2018-06-15,73.33333333333333,50.0,66.75,66.5,,61.57142857142857,66.56028332056337
2018-06-16,62.66666666666666,57.66666666666666,60.25,60.5,,61.57142857142857,60.70757896305828
2018-06-17,67.66666666666667,67.33333333333333,64.75,66.0,,63.28571428571429,65.81322057361281
2018-06-18,70.33333333333333,61.83333333333334,69.75,69.0,,67.57142857142857,68.95634325038534
2018-06-19,73.0,63.16666666666666,76.5,75.5,,74.71428571428571,74.11526048959311
2018-06-20,75.66666666666667,63.16666666666666,69.25,66.0,,63.0,69.7128691802081
2018-06-21,68.0,63.83333333333334,65.0,64.5,,62.0,65.47700082060868
2018-06-22,71.66666666666667,57.16666666666666,67.0,67.0,,60.28571428571429,66.9441654044721
2018-06-23,67.33333333333333,58.33333333333334,63.75,62.5,,60.28571428571429,63.868466835283044
2018-06-24,63.33333333333334,62.83333333333334,59.5,59.5,,60.57142857142857,60.864906902058664
2018-06-25,68.33333333333333,63.16666666666666,66.75,66.5,,63.14285714285714,66.622152529414
2018-06-26,69.0,57.33333333333334,62.25,61.5,,58.28571428571429,63.262874860351346
2018-06-27,64.66666666666667,58.66666666666666,60.25,62.0,,59.0,61.35388695355038
2018-06-28,67.66666666666667,67.16666666666667,64.75,66.0,,62.85714285714285,65.7775706523773
2018-06-29,72.0,63.5,69.25,68.0,,67.14285714285714,69.18187489006466
2018-06-30,77.0,72.0,75.0,76.5,,73.28571428571429,75.29507449612856
2018-07-01,77.66666666666667,69.5,76.0,78.0,,76.42857142857143,76.01389939062535
2018-07-02,81.0,74.66666666666667,81.25,82.0,,81.14285714285714,80.61254315297455
2018-07-03,78.66666666666667,73.66666666666667,80.0,78.5,,83.14285714285714,79.03193055522654
2018-07-04,80.33333333333333,77.16666666666667,80.25,82.0,,78.85714285714286,80.08046349744242
2018-07-05,80.66666666666667,76.66666666666667,79.5,80.0,,77.14285714285714,79.46807744132636
2018-07-06,80.33333333333333,80.0,79.25,80.0,,79.0,79.6659628033451
2018-07-07,74.33333333333333,65.33333333333333,68.5,71.0,,67.57142857142857,69.90440402015972
2018-07-08,66.33333333333333,62.5,63.0,64.0,,61.714285714285715,63.85375582821763
2018-07-09,67.66666666666667,70.16666666666667,67.75,68.0,,66.85714285714286,67.94833591337017
2018-07-10,71.66666666666667,76.16666666666667,71.25,73.5,,70.85714285714286,72.04131188223995
2018-07-11,76.33333333333333,70.33333333333333,72.75,76.0,,72.14285714285714,73.7341580575571
2018-07-12,75.33333333333333,64.33333333333333,68.0,68.0,,65.71428571428571,69.43557434327523
2018-07-13,72.0,62.5,66.75,67.0,,64.85714285714286,67.63233892363884
2018-07-14,71.0,64.66666666666667,71.0,69.5,,68.42857142857143,70.1181114817712
2018-07-15,73.0,62.83333333333334,70.25,66.0,,70.28571428571429,69.82045934172197
2018-07-16,76.0,68.16666666666667,76.75,73.5,,75.71428571428571,75.35165844379233
2018-07-17,78.0,72.5,78.25,75.0,,75.14285714285714,77.16348119491589
2018-07-18,78.33333333333333,68.33333333333333,75.25,76.0,,72.71428571428571,75.3321885853356
2018-07-19,73.66666666666667,63.0,67.33333333333333,67.0,,63.14285714285714,68.32618696427025
2018-07-20,69.0,63.33333333333334,66.33333333333333,65.0,,63.0,66.44808154613139
2018-07-21,70.0,70.33333333333333,68.5,68.5,,68.71428571428571,69.07639655167637
2018-07-22,68.66666666666667,70.33333333333333,66.75,65.5,,69.71428571428571,67.60597885006061
2018-07-23,73.66666666666667,68.83333333333333,71.0,67.0,,68.71428571428571,70.98040492208798
2018-07-24,78.33333333333333,75.16666666666667,76.75,77.0,,75.42857142857143,76.96994331086485
2018-07-25,78.33333333333333,77.83333333333333,78.25,77.5,,79.14285714285714,78.19736348590597
2018-07-26,76.66666666666667,77.16666666666667,75.0,77.5,,75.85714285714286,75.9276806902992
2018-07-27,77.33333333333333,71.33333333333333,73.25,74.0,,71.85714285714286,74.13007884045022
2018-07-28,78.0,75.5,75.0,75.5,,72.83333333333333,75.77586519230819
2018-07-29,76.66666666666667,74.0,74.25,76.0,,73.0,74.96665304022966
2018-07-30,74.0,70.5,69.75,71.0,,68.14285714285714,70.97281970375641
2018-07-31,71.66666666666667,69.66666666666667,69.0,70.0,,67.28571428571429,69.77570144086691
2018-08-01,73.66666666666667,72.83333333333333,72.25,73.5,,71.85714285714286,72.77876865689919
2018-08-02,76.0,72.5,70.25,70.0,,70.71428571428571,71.95282649941015
2018-08-03,82.0,76.16666666666667,78.5,79.5,,75.85714285714286,79.15666638141599
2018-08-04,81.0,74.0,77.25,78.0,,72.85714285714286,77.77807074781434
2018-08-05,75.66666666666667,68.16666666666667,73.25,73.5,,73.85714285714286,73.43147866518652
2018-08-06,79.66666666666667,73.5,75.25,77.0,,75.0,76.38289916248009
2018-08-07,80.33333333333333,76.66666666666667,77.75,79.0,,77.57142857142857,78.42768092086936
2018-08-08,81.33333333333333,76.66666666666667,79.0,81.0,,77.0,79.48267054759587
2018-08-09,79.66666666666667,73.16666666666667,77.0,78.0,,75.85714285714286,77.36278167391251
2018-08-10,79.0,71.5,75.5,77.0,,75.42857142857143,76.1598613808091
2018-08-11,76.33333333333333,65.16666666666667,72.25,72.0,,67.14285714285714,72.35953558034605
2018-08-12,73.66666666666667,66.5,66.5,65.5,,64.57142857142857,68.16753242909625
2018-08-13,76.66666666666667,69.33333333333333,69.75,67.5,,69.42857142857143,71.26170363132827
2018-08-14,73.33333333333333,71.0,68.75,69.5,,71.71428571428571,70.36289143480481
2018-08-15,76.66666666666667,73.5,73.25,74.0,,74.85714285714286,74.30472125861169
2018-08-16,78.33333333333333,73.5,75.5,77.5,,74.66666666666667,76.19729156097141
2018-08-17,79.0,64.5,76.0,75.5,,69.83333333333333,75.32608693654726
2018-08-18,78.0,63.33333333333334,74.5,72.0,,67.5,73.7529170198708
2018-08-19,78.0,65.0,72.5,73.5,,66.5,73.01816479857173
2018-08-20,71.66666666666667,64.16666666666667,67.75,68.0,,68.33333333333333,68.46459563079681
2018-08-21,71.0,63.83333333333334,66.75,66.0,,67.66666666666667,67.53226397780348
2018-08-22,69.33333333333333,64.0,65.75,63.5,,66.16666666666667,66.30302852307895
2018-08-23,76.33333333333333,64.0,70.5,71.0,,69.0,71.35624957655402
2018-08-24,70.0,64.33333333333333,65.25,64.0,,62.85714285714285,66.15747381823228
2018-08-25,68.66666666666667,65.5,66.75,67.5,,66.14285714285714,67.17030028907591
2018-08-26,70.0,70.83333333333333,67.5,69.0,,68.14285714285714,68.6486267766691
2018-08-27,69.66666666666667,69.83333333333333,68.5,69.0,,68.14285714285714,68.96488647820627
2018-08-28,77.66666666666667,73.0,74.5,76.5,,73.0,75.30207710858686
2018-08-29,82.33333333333333,75.0,78.75,80.5,,78.71428571428571,79.4820646912701
2018-08-30,83.66666666666667,73.5,81.0,82.0,,79.28571428571429,80.97938861375566
2018-08-31,82.33333333333333,61.66666666666666,71.75,71.5,,64.14285714285714,73.13489732833682
2018-09-01,72.0,58.5,65.75,63.5,,63.0,66.31306071682096
2018-09-02,69.66666666666667,60.5,66.75,64.5,,67.85714285714286,66.7230825433689
2018-09-03,61.33333333333334,66.83333333333333,70.25,70.0,,70.0,67.57482792074475
2018-09-04,69.0,74.16666666666667,79.25,80.0,,78.14285714285714,76.12732034749102
2018-09-05,80.33333333333333,66.33333333333333,76.0,77.5,,72.0,76.14501533303611
2018-09-06,76.66666666666667,65.5,76.0,76.5,,74.71428571428571,75.13970401569478
2018-09-07,81.33333333333333,66.33333333333333,78.5,79.0,,70.85714285714286,77.7497925663091
2018-09-08,70.0,58.66666666666666,65.25,64.5,,64.0,65.70597591499752
2018-09-09,63.66666666666666,51.66666666666666,57.25,58.5,,53.714285714285715,58.32832495667647
2018-09-10,59.33333333333334,50.0,53.5,53.5,,50.85714285714285,54.54772696481367
2018-09-11,59.0,50.83333333333334,55.0,54.5,,53.28571428571429,55.50129574381452
2018-09-12,70.33333333333333,57.66666666666666,66.0,67.0,,63.0,66.27097309468414
2018-09-13,71.0,61.5,67.75,66.5,,67.85714285714286,67.86265838796498
2018-09-14,71.0,65.0,69.0,67.0,,69.42857142857143,68.94934808957446
2018-09-15,70.33333333333333,68.16666666666667,68.75,68.0,,68.57142857142857,69.02054873420232
2018-09-16,71.0,69.66666666666667,71.75,70.5,,69.57142857142857,71.1309926927327
2018-09-17,71.33333333333333,67.83333333333333,73.5,72.0,,72.85714285714286,72.21006263452905
2018-09-18,72.0,72.66666666666667,71.5,72.0,,73.0,71.86028124163234
2018-09-19,73.0,62.5,71.25,72.0,,72.0,70.9573179334647
2018-09-20,68.0,53.16666666666666,65.25,62.5,,61.57142857142857,64.34524986295152
2018-09-21,66.33333333333333,51.83333333333334,62.25,60.0,,59.28571428571429,61.934239184054256
2018-09-22,68.0,52.33333333333334,63.5,61.5,,63.0,63.35506778448183
2018-09-23,64.33333333333333,51.83333333333334,57.5,56.0,,55.42857142857143,58.47299927300107
2018-09-24,58.33333333333334,47.5,53.0,53.0,,52.0,53.79776198557027
2018-09-25,56.66666666666666,42.16666666666666,49.0,48.5,,48.714285714285715,50.2542183388198
2018-09-26,62.66666666666666,44.83333333333334,53.75,51.0,,52.28571428571429,54.84908671956605
2018-09-27,72.66666666666667,63.66666666666666,69.5,70.5,,66.57142857142857,69.71624966767673
2018-09-28,66.33333333333333,55.33333333333334,60.75,62.0,,57.14285714285714,61.625824727850706
2018-09-29,57.0,50.83333333333334,53.75,56.5,,55.714285714285715,54.6662726965401
2018-09-30,61.66666666666666,51.16666666666666,56.25,56.0,,54.42857142857143,57.048103313162876
2018-10-01,58.66666666666666,50.16666666666666,53.0,53.5,,49.85714285714285,54.0963126540541
2018-10-02,63.33333333333334,47.5,57.0,54.0,,51.33333333333334,57.159227751574306
2018-10-03,65.33333333333333,44.5,55.25,51.5,,52.28571428571429,56.305521171241665
2018-10-04,67.66666666666667,51.16666666666666,57.0,57.0,,55.42857142857143,59.118712357954365
2018-10-05,67.66666666666667,53.66666666666666,64.25,64.0,,60.14285714285714,63.89110742195411
2018-10-06,61.33333333333334,45.0,54.5,53.0,,48.0,54.8987671792122
2018-10-07,59.66666666666666,44.83333333333334,54.25,51.0,,51.14285714285714,54.27147813744856
2018-10-08,70.66666666666667,44.66666666666666,65.25,63.0,,55.5,63.98059529963243
2018-10-09,62.66666666666666,42.5,54.75,51.5,,52.14285714285714,55.16439329935569
2018-10-10,69.33333333333333,59.5,65.5,64.5,,67.42857142857143,65.89500040383456
2018-10-11,74.0,54.5,71.75,71.5,,69.71428571428571,70.53309045695109
2018-10-12,72.33333333333333,42.16666666666666,64.5,58.5,,64.14285714285714,63.74024381341244
2018-10-13,59.33333333333334,47.0,52.25,52.0,,52.14285714285714,53.54048339618209
2018-10-14,48.66666666666666,39.5,45.0,44.0,,43.28571428571429,45.2357621375704
2018-10-15,49.33333333333334,41.833333333333336,46.25,45.5,,44.714285714285715,46.473273348374875
2018-10-16,56.0,44.66666666666666,49.5,47.5,,46.0,50.35407020500902
2018-10-17,53.33333333333334,43.83333333333334,44.5,45.5,,43.42857142857143,46.76962533527923
2018-10-18,51.0,40.66666666666666,44.25,45.0,,42.857142857142854,45.65722491300182
2018-10-19,42.0,34.0,36.75,36.5,,35.0,37.735750689373674
2018-10-20,46.66666666666666,36.333333333333336,45.25,44.0,,46.14285714285714,44.66406155467316
2018-10-21,54.66666666666666,48.83333333333334,50.5,50.5,,50.0,51.392447455099976
2018-10-22,41.333333333333336,35.5,38.5,39.5,,37.42857142857143,38.99037487225118
2018-10-23,40.66666666666666,32.0,38.0,38.5,,37.142857142857146,38.1151314445731
2018-10-24,51.0,31.0,45.0,44.5,,41.714285714285715,44.98858592247036
2018-10-25,45.33333333333334,35.0,39.5,40.5,,36.0,40.510053967509236
2018-10-26,42.333333333333336,33.166666666666664,37.5,37.5,,34.714285714285715,38.20138225546329
2018-10-27,39.0,29.83333333333333,36.0,37.0,,34.0,36.18267380701154
2018-10-28,47.0,27.0,39.5,36.5,,35.714285714285715,39.75356890991634
2018-10-29,49.33333333333334,38.333333333333336,43.0,41.5,,41.285714285714285,43.95736145595598
2018-10-30,50.0,41.333333333333336,43.75,44.5,,43.28571428571429,45.18370323020876
2018-10-31,42.333333333333336,37.16666666666666,37.5,36.5,,35.0,38.50571348004863
2018-11-01,45.66666666666666,36.333333333333336,42.25,38.5,,37.714285714285715,41.98153277542472
2018-11-02,61.66666666666666,42.333333333333336,54.25,48.5,,47.714285714285715,54.143184028295266
2018-11-03,64.0,40.66666666666666,58.25,52.5,,51.14285714285714,57.13373877290018
2018-11-04,55.66666666666666,45.0,49.75,49.0,,46.28571428571429,50.58623948359166
2018-11-05,45.66666666666666,34.833333333333336,41.0,40.0,,36.0,41.28065619485077
2018-11-06,46.66666666666666,31.83333333333333,39.25,35.5,,36.142857142857146,39.934421707532984
2018-11-07,55.33333333333334,42.66666666666666,49.0,46.0,,47.0,49.633968247197956
2018-11-08,56.0,48.83333333333334,50.25,50.0,,48.14285714285714,51.47890645702199
2018-11-09,46.66666666666666,42.0,40.75,42.5,,41.142857142857146,42.59245332850763
2018-11-10,42.0,36.0,35.75,36.0,,34.714285714285715,37.36854290616259
2018-11-11,42.333333333333336,33.333333333333336,37.75,39.0,,35.57142857142857,38.52937246572745
2018-11-12,38.333333333333336,27.16666666666667,33.25,34.0,,29.42857142857143,33.8724932499249
2018-11-13,38.333333333333336,26.0,34.666666666666664,34.5,,32.142857142857146,34.63920588053581
2018-11-14,48.66666666666666,29.16666666666667,38.66666666666666,38.5,,31.0,39.96310567523752
2018-11-15,34.666666666666664,21.5,26.5,25.5,,18.285714285714285,27.654102676195134
2018-11-16,30.33333333333333,16.0,23.25,22.5,,17.428571428571427,24.03750350233473
2018-11-17,38.66666666666666,20.166666666666668,31.75,30.0,,28.857142857142854,32.10579187752782
2018-11-18,42.66666666666666,26.0,37.75,37.5,,35.142857142857146,37.73317681143218
2018-11-19,38.333333333333336,16.166666666666668,32.0,32.5,,25.57142857142857,31.85240446777324
2018-11-20,43.66666666666666,15.833333333333336,34.5,33.0,,33.285714285714285,34.84764807320623
2018-11-21,37.333333333333336,23.16666666666667,32.0,30.5,,28.0,32.1889979076389
2018-11-22,34.333333333333336,17.666666666666668,26.0,24.0,,20.666666666666668,26.903950701966433
2018-11-23,20.33333333333333,10.0,11.666666666666664,11.0,,10.0,13.604351450510098
2018-11-24,21.66666666666667,15.333333333333336,15.75,14.5,,13.6,17.018945993223028
2018-11-25,34.666666666666664,29.16666666666667,28.75,27.0,,26.285714285714285,30.03666074856122
2018-11-26,47.66666666666666,25.5,40.0,37.5,,36.0,40.14127387201609
2018-11-27,45.33333333333334,30.0,37.25,35.5,,36.142857142857146,38.410878643373714
2018-11-28,41.0,33.166666666666664,35.25,34.5,,33.5,36.380750873864336
2018-11-29,39.333333333333336,35.0,34.25,33.5,,33.0,35.50723969298045
2018-11-30,39.66666666666666,30.33333333333333,35.0,34.5,,34.0,35.657287685942045
2018-12-01,33.0,27.16666666666667,32.0,30.0,,32.0,31.59007095419104
2018-12-02,35.666666666666664,27.16666666666667,33.75,33.0,,31.714285714285715,33.437649168094936
2018-12-03,45.66666666666666,30.33333333333333,37.75,37.0,,35.42857142857143,38.895192843557005
2018-12-04,50.33333333333334,32.5,41.75,41.0,,36.857142857142854,42.772451628816995
2018-12-05,35.0,22.16666666666667,27.0,27.0,,22.428571428571423,28.390770683312045
2018-12-06,28.33333333333333,14.833333333333336,24.0,22.0,,19.142857142857142,23.809759992808555
2018-12-07,31.0,14.666666666666664,27.75,27.0,,25.142857142857146,27.122813757982552
2018-12-08,31.33333333333333,18.666666666666668,24.75,26.0,,20.571428571428573,25.79357683244498
2018-12-09,25.66666666666667,13.0,19.25,17.5,,13.5,19.867197604445533
2018-12-10,25.66666666666667,13.666666666666664,23.75,21.0,,19.428571428571427,22.795648886105056
2018-12-11,29.33333333333333,14.2,25.25,23.5,,18.142857142857142,24.734280121223733
2018-12-12,27.66666666666667,12.0,22.0,20.5,,16.333333333333332,22.086007142279247
2018-12-13,33.333333333333336,11.0,23.75,21.5,,16.0,24.41252456712034
2018-12-14,30.0,11.5,21.25,16.0,,17.25,21.863371411916493
2018-12-15,37.66666666666666,17.5,36.0,34.0,,34.333333333333336,34.35444138668697
2018-12-16,47.33333333333334,34.0,41.75,39.5,,34.714285714285715,41.89790575616472
2018-12-17,41.333333333333336,26.16666666666667,33.5,32.5,,29.0,34.5084989022201
2018-12-18,40.333333333333336,27.33333333333333,34.0,34.0,,29.142857142857146,34.76803734422671
2018-12-19,31.33333333333333,24.16666666666667,24.0,25.0,,19.571428571428573,25.810992612214484
2018-12-20,29.66666666666667,18.5,27.75,27.5,,20.0,26.96829611941416
2018-12-21,35.333333333333336,23.33333333333333,32.75,31.0,,28.142857142857146,32.1187682863289
2018-12-22,53.33333333333334,39.833333333333336,49.75,46.5,,45.14285714285714,49.180688564309676
2018-12-23,45.33333333333334,41.16666666666666,43.5,43.5,,40.42857142857143,43.607598959449156
2018-12-24,36.0,21.166666666666668,30.5,28.0,,23.714285714285715,30.458624614249224
2018-12-25,35.666666666666664,14.0,31.25,29.5,,25.0,30.254737063807124
2018-12-26,34.0,14.75,27.0,25.0,,16.714285714285715,26.953054072151815
2018-12-27,31.66666666666667,14.166666666666664,25.5,24.5,,17.571428571428573,25.532242208354024
2018-12-28,36.333333333333336,14.0,29.0,27.0,,19.571428571428573,28.809912555984248
2018-12-29,46.0,20.33333333333333,39.75,34.5,,33.142857142857146,38.65623344406987
2018-12-30,44.33333333333334,24.83333333333333,38.75,36.0,,32.42857142857143,38.279623393412216
2018-12-31,32.0,12.5,28.0,26.5,,22.0,27.103590190764315
2019-01-01,36.0,17.4,34.0,31.0,35.0,31.0,32.64769289291666
2019-01-02,46.0,22.4,42.5,36.0,46.0,33.42857142857143,40.79364238179001
2019-01-03,32.5,16.0,29.5,26.0,32.0,19.571428571428573,28.438575986026947
2019-01-04,38.5,15.0,36.0,32.0,38.0,28.285714285714285,34.15096871407205
2019-01-05,37.5,22.0,37.0,35.0,37.0,33.714285714285715,35.4405449763717
2019-01-06,38.0,30.8,37.5,31.0,40.0,29.0,36.23916315478082
2019-01-07,37.0,24.8,32.5,30.0,37.0,25.0,32.6604094640757
2019-01-08,25.0,13.0,21.5,18.0,25.0,14.333333333333336,21.198859906039694
2019-01-09,34.0,18.2,34.5,25.0,36.0,26.714285714285715,31.81360438339476
2019-01-10,39.0,30.0,37.0,34.0,40.0,31.857142857142854,36.569618109016155
2019-01-11,30.0,23.4,28.0,26.0,31.0,21.714285714285715,27.830492011288293
2019-01-12,23.0,11.0,19.0,14.0,24.0,12.333333333333336,18.85488612162396
2019-01-13,22.5,,18.0,11.0,22.0,11.5,18.49680794195862
2019-01-14,24.5,12.0,19.0,15.0,23.0,11.5,19.29088977257961
2019-01-15,26.0,11.0,20.5,16.0,25.0,11.333333333333336,20.48434431253901
2019-01-16,26.5,14.333333333333336,26.0,20.0,27.0,15.285714285714285,24.13511527287525
2019-01-17,30.5,14.8,29.5,25.0,28.0,22.0,27.574626702493617
2019-01-18,25.5,10.0,20.5,15.0,26.0,12.0,20.281501600902605
2019-01-19,31.5,17.0,30.5,23.0,32.0,21.714285714285715,28.568546083541133
2019-01-20,30.5,14.0,29.5,21.0,29.0,15.6,26.938160410636183
2019-01-21,20.0,,17.0,11.0,23.0,12.0,17.427663115458426
2019-01-22,11.0,,,,,,11.0
2019-01-23,17.0,11.0,18.0,12.0,16.0,,16.36497869288916
2019-01-24,30.5,12.75,28.5,25.0,33.0,22.285714285714285,27.2935197763343
2019-01-25,44.5,32.0,44.5,44.0,45.0,36.66666666666666,43.028754048848874
2019-01-26,33.0,28.8,30.0,29.0,34.0,24.57142857142857,30.577509892875305
2019-01-27,27.0,14.333333333333336,24.0,21.0,27.0,14.166666666666664,23.37116264399372
2019-01-28,34.0,15.6,29.5,24.0,33.0,18.83333333333333,28.619755506145935
2019-01-29,28.0,22.0,24.0,22.0,32.0,11.75,24.652359963039565
2019-01-30,27.5,,22.5,15.0,29.0,15.0,23.22843789624817
2019-01-31,18.5,13.4,18.0,16.0,24.0,12.666666666666664,17.724357583842295
2019-02-01,11.0,,12.0,,10.0,,11.506474387632844
2019-02-02,17.0,10.0,17.0,,15.0,,16.103655965545798
