DATE,NY,T_WA
2015-01-01,27.249285714285712,27.249285714285712
2015-01-02,31.868214285714284,31.868214285714288
2015-01-03,29.399642857142855,29.399642857142855
2015-01-04,44.445714285714295,44.445714285714295
2015-01-05,24.665,24.665
2015-01-06,15.468928571428574,15.468928571428572
2015-01-07,12.206428571428573,12.206428571428573
2015-01-08,10.014285714285718,10.014285714285718
2015-01-09,20.28576530612245,20.28576530612245
2015-01-10,13.98392857142857,13.98392857142857
2015-01-11,23.2025,23.2025
2015-01-12,31.4375,31.4375
2015-01-13,12.86535714285714,12.86535714285714
2015-01-14,11.6375,11.6375
2015-01-15,20.309642857142855,20.309642857142855
2015-01-16,24.957500000000003,24.957500000000003
2015-01-17,16.577857142857145,16.577857142857145
2015-01-18,35.22714285714286,35.22714285714286
2015-01-19,33.308214285714286,33.308214285714286
2015-01-20,25.365714285714287,25.365714285714287
2015-01-21,19.252142857142857,19.252142857142857
2015-01-22,26.137142857142855,26.137142857142855
2015-01-23,27.06607142857143,27.06607142857143
2015-01-24,29.454285714285717,29.454285714285714
2015-01-25,26.26892857142857,26.26892857142857
2015-01-26,16.8125,16.8125
2015-01-27,16.5875,16.5875
2015-01-28,16.211428571428574,16.211428571428574
2015-01-29,21.521428571428565,21.521428571428565
2015-01-30,24.37892857142857,24.37892857142857
2015-01-31,12.9425,12.9425
2015-02-01,21.8525,21.8525
2015-02-02,16.484642857142852,16.484642857142852
2015-02-03,13.122500000000002,13.122500000000002
2015-02-04,27.339285714285715,27.339285714285715
2015-02-05,18.77,18.77
2015-02-06,14.315,14.315
2015-02-07,25.92178571428572,25.92178571428572
2015-02-08,25.368928571428572,25.368928571428572
2015-02-09,20.13928571428571,20.13928571428571
2015-02-10,22.209285714285716,22.209285714285716
2015-02-11,21.084285714285716,21.084285714285716
2015-02-12,22.97107142857143,22.97107142857143
2015-02-13,6.308214285714282,6.308214285714282
2015-02-14,17.363520408163268,17.363520408163268
2015-02-15,5.421071428571434,5.421071428571434
2015-02-16,3.1099999999999994,3.1099999999999994
2015-02-17,9.731428571428571,9.731428571428571
2015-02-18,15.285714285714278,15.28571428571428
2015-02-19,10.606785714285717,10.606785714285717
2015-02-20,2.6632142857142824,2.6632142857142824
2015-02-21,14.758571428571427,14.758571428571427
2015-02-22,25.81571428571429,25.81571428571429
2015-02-23,9.849285714285713,9.849285714285713
2015-02-24,9.631785714285718,9.631785714285718
2015-02-25,20.605357142857144,20.605357142857144
2015-02-26,15.497857142857145,15.497857142857145
2015-02-27,13.78464285714285,13.78464285714285
2015-02-28,13.55,13.55
2015-03-01,18.869183673469387,18.869183673469387
2015-03-02,25.48892857142857,25.48892857142857
2015-03-03,21.61785714285714,21.61785714285714
2015-03-04,34.13428571428572,34.13428571428572
