DATE,AL,GA,T_WA
2015-03-20,63.69230769230769,57.86666666666667,59.70707109491508
2015-03-21,63.69230769230769,61.13333333333333,61.94175041933329
2015-03-22,62.384615384615394,65.86666666666666,64.76663620295129
2015-03-23,58.53846153846154,59.0,58.85419331114229
2015-03-24,60.0,59.8,59.863182898505
2015-03-25,59.769230769230774,60.4,60.20073085856113
2015-03-26,65.38461538461539,64.33333333333333,64.66544856906478
2015-03-27,63.846153846153854,66.53333333333333,65.68441438931734
2015-03-28,50.153846153846146,55.86666666666667,54.06190387347236
2015-03-29,44.230769230769226,47.06666666666667,46.17076556735208
2015-03-30,50.153846153846146,46.46666666666667,47.63150010320769
2015-03-31,63.153846153846146,59.0,60.312260199719375
2015-04-01,64.38461538461539,61.86666666666667,62.662123158101494
2015-04-02,68.53846153846153,69.33333333333333,69.08222181363394
2015-04-03,69.92307692307692,66.2,67.37617395678552
2015-04-04,70.38461538461539,70.13333333333334,70.21271697504476
2015-04-05,58.30769230769231,62.8,61.380814895118306
2015-04-06,57.230769230769226,58.53333333333333,58.121834455890465
2015-04-07,66.38461538461539,65.53333333333333,65.80226567055978
2015-04-08,71.0,71.66666666666667,71.45605700498331
2015-04-09,72.0,74.13333333333334,73.4593824159466
2015-04-10,74.0,74.53333333333333,74.36484560398665
2015-04-11,69.30769230769229,72.8,71.69672938764333
2015-04-12,65.84615384615384,69.93333333333334,68.6421340997823
2015-04-13,65.0,65.0,65.0
2015-04-14,70.23076923076923,70.33333333333333,70.3009318469205
2015-04-15,71.61538461538461,75.4,74.2043851513668
2015-04-16,71.84615384615384,68.73333333333333,69.71671844596254
2015-04-17,65.0,58.33333333333334,60.43942995016691
2015-04-18,63.0,61.73333333333333,62.13349169053171
2015-04-19,67.84615384615384,69.86666666666666,69.22835738433403
2015-04-20,70.46153846153847,69.33333333333333,69.6897496838744
2015-04-21,64.84615384615384,68.26666666666667,67.18607709479897
2015-04-22,60.0,62.8,61.9154394209299
2015-04-23,64.41666666666667,64.0,64.1316310385521
2015-04-24,63.615384615384606,66.46666666666667,65.56590534439016
2015-04-25,63.384615384615394,63.33333333333334,63.349534076539754
2015-04-26,71.27272727272727,69.93333333333334,70.35646728998807
2015-04-27,69.91666666666667,72.6,71.75229611172449
2015-04-28,61.69230769230769,63.8,63.134149454216455
2015-04-29,62.230769230769226,62.73333333333333,62.57456604991049
2015-04-30,61.69230769230769,59.13333333333333,59.94175041933329
2015-05-01,62.769230769230774,63.46666666666667,63.24633655905947
2015-05-02,61.153846153846146,61.4,61.322236432609216
2015-05-03,62.230769230769226,62.66666666666666,62.52896034941215
2015-05-04,65.9090909090909,65.93333333333334,65.92567480018121
2015-05-05,69.7,68.0,68.53705463729256
2015-05-06,70.0,68.93333333333334,69.27030879202671
2015-05-07,70.23076923076923,69.26666666666667,69.57124063894722
2015-05-08,71.58333333333333,70.2,70.63701504799297
2015-05-09,73.30769230769229,73.6,73.50765576372345
2015-05-10,75.72727272727273,75.66666666666667,75.68581299954698
2015-05-11,77.63636363636364,76.93333333333334,77.15543079474489
2015-05-12,77.27272727272727,78.66666666666667,78.22630101041965
2015-05-13,75.27272727272727,77.53333333333333,76.81917511689795
2015-05-14,73.0,75.4,74.64180521793992
2015-05-15,72.83333333333333,72.46666666666667,72.58250198059251
2015-05-16,75.25,74.46666666666667,74.71413301914461
2015-05-17,75.66666666666667,74.46666666666667,74.84576405769671
2015-05-18,77.25,75.93333333333334,76.34928741515796
2015-05-19,77.15384615384616,77.26666666666667,77.23102503161256
2015-05-20,77.69230769230771,78.2,78.03961264225653
2015-05-21,77.23076923076924,78.66666666666667,78.21304585688713
2015-05-22,66.66666666666667,74.66666666666667,72.13935072646639
2015-05-23,66.07692307692308,68.4,67.66610633274954
2015-05-24,70.91666666666667,70.4,70.56322248780461
2015-05-25,75.91666666666667,73.66666666666667,74.377474274848
2015-05-26,74.25,75.46666666666667,75.08230403409453
2015-05-27,74.0,77.06666666666666,76.09786222292323
2015-05-28,76.16666666666667,76.13333333333334,76.14386381641751
2015-05-29,75.54545454545455,75.93333333333334,75.81079680289938
2015-05-30,76.07692307692308,75.6,75.75066691181962
2015-05-31,76.66666666666667,75.93333333333334,76.16500396118502
2015-06-01,76.58333333333333,77.33333333333333,77.09639746393955
2015-06-02,74.16666666666667,76.06666666666666,75.4664291308691
2015-06-03,73.91666666666667,75.53333333333333,75.02260490375119
2015-06-04,73.83333333333333,74.4,74.22098178756914
2015-06-05,75.08333333333333,73.6,74.06860649724547
